,score,indices,chrom,batch
3592,-0.1066826038167199,592,12,0
3593,0.9577248421988392,593,12,0
3594,-1.398223166895607,594,12,0
3595,0.1710831102975627,595,12,0
3596,-0.5813820820838314,596,12,0
3597,-0.1760447748947907,597,12,0
3598,-1.4578912850050871,598,12,0
3599,1.0150223876277054,599,12,0
3600,1.4090534616741566,600,12,0
3601,2.310040208683973,601,12,0
3602,-1.2958171998588075,602,12,0
3603,1.9315588165889797,603,12,0
3604,1.052981569626726,604,12,0
3605,1.060317811654824,605,12,0
3606,1.219889135441062,606,12,0
3607,-1.1368827122440393,607,12,0
3608,1.3404688315715487,608,12,0
3609,0.457320310622463,609,12,0
3610,-1.0408806172100884,610,12,0
3611,1.696271099142108,611,12,0
3612,1.735697408603602,612,12,0
3613,-1.1291031386955603,613,12,0
3614,-0.1413540048319408,614,12,0
3615,1.6435161969387084,615,12,0
3616,-0.3714545433307878,616,12,0
3617,0.6539682642257987,617,12,0
3618,-0.5149876813301157,618,12,0
3619,1.492640882883035,619,12,0
3620,0.842922164396289,620,12,0
3621,1.1355546622176165,621,12,0
3622,-0.4998381373884587,622,12,0
3623,1.5331146877190107,623,12,0
3624,-0.1958692250866492,624,12,0
3625,0.1970755745632565,625,12,0
3626,-1.4290461549541549,626,12,0
3627,-0.3063594149843877,627,12,0
3628,0.9284863223597986,628,12,0
3629,1.1006326448448798,629,12,0
3630,-0.678445438809071,630,12,0
3631,1.0213969092372737,631,12,0
3632,0.0586761808788766,632,12,0
3633,-1.3568954689796353,633,12,0
3634,-1.256417318311224,634,12,0
3635,-1.4232986960290532,635,12,0
3636,2.786555835357137,636,12,0
3637,1.885212786306727,637,12,0
3638,0.2183035464526243,638,12,0
3639,-0.8711611794215233,639,12,0
3640,0.6497541545301146,640,12,0
3641,-1.503854902442016,641,12,0
3642,-0.9220951077702946,642,12,0
3643,0.5797522946514446,643,12,0
3644,0.8802699285043423,644,12,0
3645,0.1810826178761618,645,12,0
3646,-0.3909962279933485,646,12,0
3647,-0.6210129165165854,647,12,0
3648,-0.7514270546790347,648,12,0
3649,-0.8171024604069115,649,12,0
3650,-1.2880885267679396,650,12,0
3651,-1.0759861469812804,651,12,0
3652,-0.8927544135976997,652,12,0
3653,0.4731033026523848,653,12,0
3654,1.899934018879352,654,12,0
3655,-1.1350801253121388,655,12,0
3656,-1.3028033575687248,656,12,0
3657,0.1696176717917615,657,12,0
3658,0.3400188272023911,658,12,0
3659,2.4595118246625747,659,12,0
3660,-1.8311015786079197,660,12,0
3661,0.1266152367128201,661,12,0
3662,1.603843471918237,662,12,0
3663,-0.9053543134289462,663,12,0
3664,-0.5566112652144749,664,12,0
3665,-0.6503382043472823,665,12,0
3666,-0.9247863295084272,666,12,0
3667,1.4896657858442863,667,12,0
3668,0.8323042974825436,668,12,0
3669,0.1771863576051938,669,12,0
3670,0.2008784078192964,670,12,0
3671,2.607110775563149,671,12,0
3672,0.4801270871827154,672,12,0
3673,-2.751592377484158,673,12,0
3674,-0.3528267437030102,674,12,0
3675,-2.919920929615437,675,12,0
3676,0.152558238640644,676,12,0
3677,1.3404134589171688,677,12,0
3678,0.6565277590021118,678,12,0
3679,0.2950897673925948,679,12,0
3680,0.1471648416903744,680,12,0
3681,1.360068916374111,681,12,0
3682,2.7810968495202326,682,12,0
3683,-0.025814803364587,683,12,0
3684,1.1971629265659969,684,12,0
3685,-0.0335521425121807,685,12,0
3686,0.2249877420207628,686,12,0
3687,-3.828844143803539,687,12,0
3688,1.1530766489672544,688,12,0
3689,0.3523092438776413,689,12,0
3690,1.8236522643469384,690,12,0
3691,-2.414294868106962,691,12,0
3692,0.5192767286649745,692,12,0
3693,1.714029448473826,693,12,0
3694,-0.9685490444063504,694,12,0
3695,-1.721862013977065,695,12,0
3696,2.12552278442624,696,12,0
3697,2.511910451767367,697,12,0
3698,2.331949740875886,698,12,0
3699,-0.6945807535039581,699,12,0
3700,0.4173225051958945,700,12,0
3701,-2.7044023238580026,701,12,0
3702,-0.5595004115535901,702,12,0
3703,0.3814686878806938,703,12,0
3704,1.3635927043346965,704,12,0
3705,1.307091843796849,705,12,0
3706,0.0969843040788867,706,12,0
3707,0.9111613861801776,707,12,0
3708,2.0632203569433103,708,12,0
3709,0.4492822581835228,709,12,0
3710,0.1621836756300174,710,12,0
3711,-0.0186273738371951,711,12,0
3712,0.411033703079749,712,12,0
3713,0.4788700512062103,713,12,0
3714,-1.3613170296843908,714,12,0
3715,1.971985535934908,715,12,0
3716,0.554952975615471,716,12,0
3717,0.9803884632974748,717,12,0
3718,0.5786406429289954,718,12,0
3719,-0.2473659468443709,719,12,0
3720,-2.9146272929845267,720,12,0
3721,2.786953044969117,721,12,0
3722,0.806250276705553,722,12,0
3723,-3.923480284645303,723,12,0
3724,1.192443665676478,724,12,0
3725,0.1964999836371603,725,12,0
3726,-1.5068865019588245,726,12,0
3727,0.2671348584728853,727,12,0
3728,0.0612681240098819,728,12,0
3729,1.264546982388549,729,12,0
3730,0.5728901185931675,730,12,0
3731,2.008023357622338,731,12,0
3732,0.604283357886866,732,12,0
3733,-0.9111844850772476,733,12,0
3734,-0.6624091353437073,734,12,0
3735,-0.0002250705747169,735,12,0
3736,1.0625522889933474,736,12,0
3737,-1.5787420907926997,737,12,0
3738,1.2639865086751063,738,12,0
3739,-1.1113537040505737,739,12,0
3740,0.4686344560370561,740,12,0
3741,-0.0205233590434137,741,12,0
3742,0.2628592191292509,742,12,0
3743,-0.1596537228912413,743,12,0
3744,0.7139041316143837,744,12,0
3745,-1.7155844547259536,745,12,0
3746,-1.005031041117209,746,12,0
3747,-1.4144742581109786,747,12,0
3748,-1.305589456460892,748,12,0
3749,-1.2098976677988114,749,12,0
3750,1.307200711363331,750,12,0
3751,-0.3090860670163768,751,12,0
3752,0.2465276307856687,752,12,0
3753,0.7804721951836792,753,12,0
3754,-0.0430813027193295,754,12,0
3755,3.371477364873396,755,12,0
3756,1.147122690209881,756,12,0
3757,-2.270728225072579,757,12,0
3758,0.3845176069047551,758,12,0
3759,-0.4516579159436881,759,12,0
3760,0.6026465779845955,760,12,0
3761,1.330410118253788,761,12,0
3762,-0.8420314133179885,762,12,0
3763,0.0150590374060373,763,12,0
3764,-1.2996523497887238,764,12,0
3765,1.0247032161378256,765,12,0
3766,-0.9709443708358512,766,12,0
3767,1.1157071932181617,767,12,0
3768,-1.2164627605833664,768,12,0
3769,-1.2065340663723525,769,12,0
3770,1.5655801920781456,770,12,0
3771,-0.4775486629504052,771,12,0
3772,0.4038631400362316,772,12,0
3773,1.7440944211307168,773,12,0
3774,0.0313668595061121,774,12,0
3775,-0.2089919201645045,775,12,0
3776,0.4766530362139114,776,12,0
3777,-0.2407962545639002,777,12,0
3778,1.2228394578464457,778,12,0
3779,0.729338230550914,779,12,0
3780,0.0948569407228575,780,12,0
3781,2.009952475501687,781,12,0
3782,0.8715342936344679,782,12,0
3783,3.822454072348988,783,12,0
3784,-1.6407131215668118,784,12,0
3785,1.5230000996031527,785,12,0
3786,-1.958833098910333,786,12,0
3787,-0.1753105937104115,787,12,0
3788,1.5650600883760333,788,12,0
3789,1.3266340026558556,789,12,0
3790,0.4128592514566132,790,12,0
3791,3.0601670572108928,791,12,0
3792,0.1967531430118689,792,12,0
3793,1.2001826384131158,793,12,0
3794,-1.916500181430428,794,12,0
3795,-0.3172929139283194,795,12,0
3796,1.6990233020539984,796,12,0
3797,1.3257466814499763,797,12,0
3798,-0.5279044242012152,798,12,0
3799,3.333501128410925,799,12,0
3800,-1.0796390798736872,800,12,0
3801,1.05148986450876,801,12,0
3802,1.200241734329779,802,12,0
3803,1.9044442275111184,803,12,0
3804,1.1148758665580705,804,12,0
3805,-0.4096174264683732,805,12,0
3806,0.382358935617517,806,12,0
3807,0.416798132860545,807,12,0
3808,0.4061374952047127,808,12,0
3809,0.3243237280791609,809,12,0
3810,1.0659217085412696,810,12,0
3811,-1.3955833902654295,811,12,0
3812,5.732716251073538,812,12,0
3813,2.258091165693734,813,12,0
3814,4.408290923994839,814,12,0
3815,0.1942974645782096,815,12,0
3816,-0.7632139530611295,816,12,0
3817,1.130272479035154,817,12,0
3818,1.211033094603447,818,12,0
3819,2.5308268554426934,819,12,0
3820,1.551109615309335,820,12,0
3821,-1.0882700854677352,821,12,0
3822,0.3269990396574611,822,12,0
3823,1.1121858614237738,823,12,0
3824,-1.4980429772960513,824,12,0
3825,0.5919641341456243,825,12,0
3826,0.2736878229071047,826,12,0
3827,1.526398121193243,827,12,0
3828,1.931954286490685,828,12,0
3829,2.7885704650023504,829,12,0
3830,1.2528603168197556,830,12,0
3831,0.1895838882900159,831,12,0
3832,-1.0310880729796694,832,12,0
3833,-0.904152397032382,833,12,0
3834,0.7921750154265748,834,12,0
3835,0.0287350824184917,835,12,0
3836,-3.5155472758143422,836,12,0
3837,2.0631168725885725,837,12,0
3838,0.4265807444206926,838,12,0
3839,-0.8139453782867335,839,12,0
3840,0.5268273139210755,840,12,0
3841,0.1207147159181944,841,12,0
3842,0.2487772354879616,842,12,0
3843,-1.153052819248539,843,12,0
3844,-0.6357426742748797,844,12,0
3845,0.6312775896530916,845,12,0
3846,0.9002415836289903,846,12,0
3847,0.097229626813421,847,12,0
3848,4.3818158369060605,848,12,0
3849,1.6664247561304852,849,12,0
3850,0.5209994622958829,850,12,0
3851,1.5355022993960228,851,12,0
3852,-1.30925262162027,852,12,0
3853,0.853776648032297,853,12,0
3854,-0.358704909432088,854,12,0
3855,1.198219461419269,855,12,0
3856,-2.2478647546975994,856,12,0
3857,-0.0173236455057779,857,12,0
3858,1.3525527409792557,858,12,0
3859,1.6109256476971368,859,12,0
3860,-0.3166823685526976,860,12,0
3861,0.4461209205271015,861,12,0
3862,0.9918090292648124,862,12,0
3863,2.294625089178825,863,12,0
3864,0.7841442580644826,864,12,0
3865,0.579561152768078,865,12,0
3866,0.0407727229422684,866,12,0
3867,-0.2018448598331401,867,12,0
3868,2.5054949650757874,868,12,0
3869,-0.4277413382072761,869,12,0
3870,0.8210929167140988,870,12,0
3871,2.0987903633481406,871,12,0
3872,-0.8130746845320889,872,12,0
3873,0.5211080895023157,873,12,0
3874,-1.897088133324893,874,12,0
3875,1.4169165085446438,875,12,0
3876,0.4998719258630857,876,12,0
3877,-2.5348016301876544,877,12,0
3878,2.1214050953019177,878,12,0
3879,0.4492291699206413,879,12,0
3880,0.358370570212052,880,12,0
3881,2.2113445051999765,881,12,0
3882,-0.0683830799269225,882,12,0
3883,-1.2888523926798388,883,12,0
3884,1.2936237113961917,884,12,0
3885,-2.35571017063814,885,12,0
3886,0.6822801409484474,886,12,0
3887,6.149429105760984,887,12,0
3888,-1.617259974369131,888,12,0
3889,1.282416274231046,889,12,0
3890,0.8792511249007458,890,12,0
3891,0.5387464752592822,891,12,0
3892,0.7575513023203232,892,12,0
3893,-0.8956852455185664,893,12,0
3894,-1.4811465549915208,894,12,0
3895,0.6934196449895207,895,12,0
3896,-1.3109505832179056,896,12,0
3897,1.0226142599707373,897,12,0
3898,0.3110449471712774,898,12,0
3899,-0.9531530068221556,899,12,0
3900,-1.233189583146422,900,12,0
3901,-2.139866093390664,901,12,0
3902,0.1605248477534371,902,12,0
3903,-2.0473372852903764,903,12,0
3904,1.808080881516228,904,12,0
3905,0.4262209728706703,905,12,0
3906,0.5338807687020988,906,12,0
3907,2.0413761718317422,907,12,0
3908,1.2089412574337235,908,12,0
3909,0.5799657496757973,909,12,0
3910,0.149549228304876,910,12,0
3911,2.39655163953882,911,12,0
3912,0.7143931466118199,912,12,0
3913,2.350971706248405,913,12,0
3914,-1.0908924126341475,914,12,0
3915,0.6280896857473095,915,12,0
3916,-0.9763507875460116,916,12,0
3917,1.4928421708275774,917,12,0
3918,1.336085020607427,918,12,0
3919,-0.253692178236637,919,12,0
3920,1.4717653543708504,920,12,0
3921,-0.6505294279825351,921,12,0
3922,1.82169990179164,922,12,0
3923,0.3333802487761481,923,12,0
3924,2.167577503336612,924,12,0
3925,-0.1418734172922626,925,12,0
3926,-1.7690537521375895,926,12,0
3927,-1.5689448840230285,927,12,0
3928,-1.238709197025232,928,12,0
3929,1.4553530221534032,929,12,0
3930,0.083341147193374,930,12,0
3931,0.6951705640694974,931,12,0
3932,-1.6346210387218096,932,12,0
3933,2.4427892127580537,933,12,0
3934,0.5766905790980901,934,12,0
3935,0.8054827167087544,935,12,0
3936,-0.890927776685488,936,12,0
3937,0.8983816492803849,937,12,0
3938,-0.0756206474326492,938,12,0
3939,0.9689007082095812,939,12,0
3940,1.2787773421197914,940,12,0
3941,-0.7195145786566197,941,12,0
3942,2.159632083698454,942,12,0
3943,1.5616826711855096,943,12,0
3944,0.9421031908212252,944,12,0
3945,0.87950292349466,945,12,0
3946,-0.9838229767110191,946,12,0
3947,2.643722889381808,947,12,0
3948,1.0608630583659282,948,12,0
3949,2.18566199718544,949,12,0
3950,0.4245224410474365,950,12,0
3951,-1.0828790148020602,951,12,0
3952,0.0156897986128524,952,12,0
3953,1.5342677509370377,953,12,0
3954,0.730640688312855,954,12,0
3955,0.0,955,12,0
3956,0.8384144428721559,956,12,0
3957,1.199779793075953,957,12,0
3958,1.826085811514111,958,12,0
3959,-0.0485853227441372,959,12,0
3960,1.837252452954912,960,12,0
3961,1.4686136113619483,961,12,0
3962,1.515977786925705,962,12,0
3963,1.5193569356829126,963,12,0
3964,-1.895085872570327,964,12,0
3965,0.1211448448156944,965,12,0
3966,-2.349835915200553,966,12,0
3967,-1.8997005935954183,967,12,0
3968,0.0165701352122087,968,12,0
3969,0.4724866096504859,969,12,0
3970,-1.6205136285556208,970,12,0
3971,0.4685323931240364,971,12,0
3972,2.81341006832929,972,12,0
3973,0.8812483961852451,973,12,0
3974,-1.5052881912595404,974,12,0
3975,1.9811621564173905,975,12,0
3976,2.944526969767281,976,12,0
3977,4.297345179771404,977,12,0
3978,-1.027222808464144,978,12,0
3979,-0.6629073021980489,979,12,0
3980,0.2189931908834966,980,12,0
3981,0.2151330065662989,981,12,0
3982,-1.0776709917226244,982,12,0
3983,0.7070415531972344,983,12,0
3984,-2.9119500280871,984,12,0
3985,2.3108607450789145,985,12,0
3986,-1.2819942141010583,986,12,0
3987,2.427984797520873,987,12,0
3988,0.2193204291550349,988,12,0
3989,-1.2499057918376306,989,12,0
3990,0.8326079960923618,990,12,0
3991,1.2001691092217184,991,12,0
3992,0.0422006007141813,992,12,0
3993,-0.8737230494414647,993,12,0
3994,1.1061742308431468,994,12,0
3995,0.2912975735359846,995,12,0
3996,-0.7940800064748026,996,12,0
3997,0.4539677118932812,997,12,0
3998,0.1055528931417996,998,12,0
3999,1.6272141793218655,999,12,0
4000,0.9714862530296116,0,13,0
4001,-1.375560266251154,1,13,0
4002,0.8876721195318638,2,13,0
4003,1.5161484548513404,3,13,0
4004,-0.1600045821050217,4,13,0
4005,2.10431867290638,5,13,0
4006,-0.5234122683360081,6,13,0
4007,2.159295638106432,7,13,0
4008,1.93544367612961,8,13,0
4009,-1.3470617814166768,9,13,0
4010,0.3880464964638115,10,13,0
4011,0.5023947769399064,11,13,0
4012,1.6897144150042829,12,13,0
4013,0.9926883181862208,13,13,0
4014,2.128716504320236,14,13,0
4015,1.2636239963941318,15,13,0
4016,0.5043511872060534,16,13,0
4017,-0.079888528405736,17,13,0
4018,-0.0603100203019202,18,13,0
4019,1.321019033298081,19,13,0
4020,2.040297281701136,20,13,0
4021,0.4615506599268772,21,13,0
4022,-0.9841048761176028,22,13,0
4023,-1.2863061926345716,23,13,0
4024,0.2823672818623071,24,13,0
4025,1.4193094424511414,25,13,0
4026,-1.0287094524067073,26,13,0
4027,3.222723732817589,27,13,0
4028,3.727453861084361,28,13,0
4029,1.5387639344906745,29,13,0
4030,1.0754937054812834,30,13,0
4031,1.5152367984878985,31,13,0
4032,3.771881987361669,32,13,0
4033,0.0688229340717043,33,13,0
4034,-0.1084163904682844,34,13,0
4035,-2.134686373594027,35,13,0
4036,1.158716123593189,36,13,0
4037,0.1776575663731178,37,13,0
4038,-0.4310080417769995,38,13,0
4039,1.177490135101607,39,13,0
4040,0.0969246467308364,40,13,0
4041,0.9149636740551508,41,13,0
4042,1.7443552566359024,42,13,0
4043,0.4329407650931704,43,13,0
4044,0.3812515089156529,44,13,0
4045,0.4468313768095466,45,13,0
4046,0.7985305319318801,46,13,0
4047,0.7516434161543404,47,13,0
4048,0.4051664256081382,48,13,0
4049,3.768911955930694,49,13,0
4050,3.075786596360116,50,13,0
4051,2.0604828478609125,51,13,0
4052,-0.5882996702093826,52,13,0
4053,-3.268545473018781,53,13,0
4054,1.8698139705687291,54,13,0
4055,-1.4621445463376304,55,13,0
4056,-0.2375918668684065,56,13,0
4057,-0.2401275093383779,57,13,0
4058,0.36830820477706,58,13,0
4059,2.3784010753375773,59,13,0
4060,0.5230482616806774,60,13,0
4061,1.0361217397255154,61,13,0
4062,-0.7334371752892952,62,13,0
4063,4.183869840113763,63,13,0
4064,-0.5837858973095027,64,13,0
4065,-2.023579705794123,65,13,0
4066,1.9087317965607689,66,13,0
4067,3.115567554034972,67,13,0
4068,-0.0212009768768025,68,13,0
4069,0.4912788547160984,69,13,0
4070,-2.4362122384142357,70,13,0
4071,0.7222104220175504,71,13,0
4072,0.2332782981057278,72,13,0
4073,2.643385266146813,73,13,0
4074,0.0655353880372919,74,13,0
4075,0.7023420032535443,75,13,0
4076,4.7617368395146205,76,13,0
4077,0.4700037529485099,77,13,0
4078,1.3642360745143771,78,13,0
4079,-2.8779665129415783,79,13,0
4080,2.112177502981642,80,13,0
4081,-2.481026042968411,81,13,0
4082,1.564988160027034,82,13,0
4083,3.988088488722947,83,13,0
4084,5.8191288252069295,84,13,0
4085,-0.8611687508848118,85,13,0
4086,1.552787263963618,86,13,0
4087,1.0853330697746362,87,13,0
4088,3.719090227330181,88,13,0
4089,1.2326669975885058,89,13,0
4090,4.637286850109402,90,13,0
4091,1.7036602549396105,91,13,0
4092,1.9226452891946595,92,13,0
4093,0.396643512839032,93,13,0
4094,-0.6475722395076152,94,13,0
4095,1.4328532621787846,95,13,0
4096,2.5384827652279194,96,13,0
4097,0.3997835211000538,97,13,0
4098,0.1233912431592524,98,13,0
4099,-0.1258529745026719,99,13,0
4100,1.444053130542969,100,13,0
4101,0.6210173624509138,101,13,0
4102,0.1090601468604066,102,13,0
4103,-0.7967649479563269,103,13,0
4104,3.1350561907279357,104,13,0
4105,1.224271913912124,105,13,0
4106,0.156599962362379,106,13,0
4107,-0.6003545603422706,107,13,0
4108,0.5822074904176909,108,13,0
4109,0.3725852302235468,109,13,0
4110,1.9983660100472,110,13,0
4111,0.8131991156327536,111,13,0
4112,-1.586841724530356,112,13,0
4113,2.0875912888906614,113,13,0
4114,0.9658090084283748,114,13,0
4115,-0.380055235292513,115,13,0
4116,-0.2167372760058315,116,13,0
4117,-1.674704088284504,117,13,0
4118,-2.316929513591946,118,13,0
4119,-0.6267768988019624,119,13,0
4120,-0.3680263620411976,120,13,0
4121,1.1827990732342344,121,13,0
4122,1.1774867299306822,122,13,0
4123,1.637885601920235,123,13,0
4124,0.4014410992796305,124,13,0
4125,-0.3844547894104986,125,13,0
4126,-0.5385092164614944,126,13,0
4127,-0.0727467072675644,127,13,0
4128,-1.947714664923199,128,13,0
4129,-0.2027671505500446,129,13,0
4130,-1.1758007073486552,130,13,0
4131,0.1046756741348284,131,13,0
4132,0.438488771933391,132,13,0
4133,1.545202325858144,133,13,0
4134,0.7859996428522142,134,13,0
4135,0.1280037122894599,135,13,0
4136,1.367825641720994,136,13,0
4137,-0.8965057865808403,137,13,0
4138,0.4218966985950318,138,13,0
4139,0.5991098596242563,139,13,0
4140,1.902919975288114,140,13,0
4141,0.6757860264698717,141,13,0
4142,-2.203109022567411,142,13,0
4143,1.958566561433403,143,13,0
4144,2.542113287663609,144,13,0
4145,-0.0278712514373214,145,13,0
4146,0.0805365195431695,146,13,0
4147,-0.6637477239555343,147,13,0
4148,0.0772496826026143,148,13,0
4149,-0.5854502317610656,149,13,0
4150,1.2404347987833604,150,13,0
4151,2.290804895922925,151,13,0
4152,1.5697831607098205,152,13,0
4153,1.4202614565791964,153,13,0
4154,0.9616842220359684,154,13,0
4155,-0.6945977873934428,155,13,0
4156,1.2674943231168103,156,13,0
4157,-0.1963755155595672,157,13,0
4158,0.3855759994708879,158,13,0
4159,-0.6700925126563042,159,13,0
4160,1.7280647790642223,160,13,0
4161,-0.4484973593609365,161,13,0
4162,0.2600630085988418,162,13,0
4163,-1.2932306747905329,163,13,0
4164,-0.1301727929063971,164,13,0
4165,-0.7304420811261434,165,13,0
4166,1.2538203938439176,166,13,0
4167,1.4194060098529788,167,13,0
4168,-0.8651373155557567,168,13,0
4169,-0.8978550096319218,169,13,0
4170,1.8477538921057293,170,13,0
4171,0.3440727954480107,171,13,0
4172,-0.4782929982229849,172,13,0
4173,-0.9249556000198652,173,13,0
4174,2.237594244472329,174,13,0
4175,-0.598052805093026,175,13,0
4176,1.024366886964279,176,13,0
4177,-1.843182034902991,177,13,0
4178,0.189295030135878,178,13,0
4179,-1.5468542676324146,179,13,0
4180,-0.0235199432427843,180,13,0
4181,-0.1620508537891125,181,13,0
4182,-1.0912750315257362,182,13,0
4183,0.047458537638501,183,13,0
4184,-2.046869703980705,184,13,0
4185,-0.909066895719099,185,13,0
4186,-0.2070905356009281,186,13,0
4187,1.2784306672831702,187,13,0
4188,-0.4762047774534694,188,13,0
4189,0.9875781615702528,189,13,0
4190,-2.0896133038933558,190,13,0
4191,-0.2450346409861751,191,13,0
4192,-1.3108277508520216,192,13,0
4193,-0.1980280195694809,193,13,0
4194,-0.7817277586808703,194,13,0
4195,0.3575082003220726,195,13,0
4196,-0.3247239666597137,196,13,0
4197,-0.6391433022535034,197,13,0
4198,-0.7332667491499718,198,13,0
4199,0.7690871886257941,199,13,0
4200,0.4335842863854336,200,13,0
4201,0.1973387152825345,201,13,0
4202,0.2953308559603958,202,13,0
4203,-0.6131826314366992,203,13,0
4204,1.3807148220962202,204,13,0
4205,0.4653019326048754,205,13,0
4206,0.2472768874329743,206,13,0
4207,1.1541509143829043,207,13,0
4208,-0.6350615848937732,208,13,0
4209,4.061344341838665,209,13,0
4210,1.81848548949386,210,13,0
4211,5.252629273763796,211,13,0
4212,3.841340338311939,212,13,0
4213,0.3605052313629271,213,13,0
4214,1.6044745759979298,214,13,0
4215,-2.955737946507197,215,13,0
4216,0.3382507867070081,216,13,0
4217,3.337466248235037,217,13,0
4218,5.873482533188975,218,13,0
4219,2.416574098325372,219,13,0
4220,-0.4897542855484718,220,13,0
4221,-0.6395329030702481,221,13,0
4222,-0.4522649434450341,222,13,0
4223,0.4014928688753556,223,13,0
4224,0.9538124660010214,224,13,0
4225,-0.2561618944708959,225,13,0
4226,-0.9772069420309056,226,13,0
4227,0.0046691046994659,227,13,0
4228,0.6456139044241933,228,13,0
4229,-1.691591566679747,229,13,0
4230,-0.9892597828876344,230,13,0
4231,-0.2018356856642579,231,13,0
4232,1.4347897568985382,232,13,0
4233,1.2804826998775505,233,13,0
4234,0.6756508840046962,234,13,0
4235,-0.0524471260169749,235,13,0
4236,-3.0172058918668987,236,13,0
4237,0.3359417381327461,237,13,0
4238,0.9725016500079438,238,13,0
4239,-3.243927774919848,239,13,0
4240,3.4831627470730653,240,13,0
4241,0.7247600544488034,241,13,0
4242,2.082766062020038,242,13,0
4243,1.2860358605066846,243,13,0
4244,0.2197279069073064,244,13,0
4245,-0.7520310799521582,245,13,0
4246,-0.5331291786141195,246,13,0
4247,-0.1400173873736045,247,13,0
4248,1.7509611079780825,248,13,0
4249,0.0338502985294899,249,13,0
4250,1.2377604028195957,250,13,0
4251,-0.3385809746718113,251,13,0
4252,-1.1898865264766365,252,13,0
4253,-1.0199666788239683,253,13,0
4254,0.83857358159738,254,13,0
4255,-0.2319747055423444,255,13,0
4256,0.2958065879558804,256,13,0
4257,0.2905257023133436,257,13,0
4258,-0.2306044429322937,258,13,0
4259,0.5473999155386052,259,13,0
4260,1.1238575724984805,260,13,0
4261,-1.8097530703772635,261,13,0
4262,-0.2069861239943776,262,13,0
4263,0.4646391200212993,263,13,0
4264,-1.1461587529782085,264,13,0
4265,3.1851294312574288,265,13,0
4266,-2.7431335330770112,266,13,0
4267,0.3521536680443535,267,13,0
4268,-0.7895618359602306,268,13,0
4269,-0.2576900640345115,269,13,0
4270,1.6167034521813095,270,13,0
4271,-0.0359142791131235,271,13,0
4272,1.0016692486360037,272,13,0
4273,1.4460753476444537,273,13,0
4274,1.1200819285404482,274,13,0
4275,-0.6056315511207166,275,13,0
4276,1.995929381370212,276,13,0
4277,0.1775732472766712,277,13,0
4278,0.3633074393447465,278,13,0
4279,0.5643862358438667,279,13,0
4280,0.4169579565300348,280,13,0
4281,1.6422111508657191,281,13,0
4282,2.6153783671567177,282,13,0
4283,-0.9378395014729533,283,13,0
4284,0.0,284,13,0
4285,-1.039554595046884,285,13,0
4286,0.6450243282554935,286,13,0
4287,-0.0065469608933722,287,13,0
4288,-0.1036373063956495,288,13,0
4289,-0.84705625122998,289,13,0
4290,-0.9103718902910938,290,13,0
4291,0.6849924059839394,291,13,0
4292,0.8512000935410353,292,13,0
4293,-0.6786860438032265,293,13,0
4294,-0.0214413900396262,294,13,0
4295,-1.7555725691725264,295,13,0
4296,0.2419499167430335,296,13,0
4297,-0.1658194220566233,297,13,0
4298,0.0492093358051637,298,13,0
4299,1.141055957917501,299,13,0
4300,2.8883059097654167,300,13,0
4301,-2.4567687133002583,301,13,0
4302,-1.117556555126453,302,13,0
4303,1.0268657239922458,303,13,0
4304,1.2756771788429135,304,13,0
4305,-0.1181766174220151,305,13,0
4306,-0.2081478684933455,306,13,0
4307,0.9061813352734434,307,13,0
4308,0.1825208792431414,308,13,0
4309,-0.9960809917771236,309,13,0
4310,2.217612956155013,310,13,0
4311,-2.190560539091827,311,13,0
4312,0.1164179645182796,312,13,0
4313,-1.6930716237182684,313,13,0
4314,-0.6480000522842597,314,13,0
4315,-2.137116536116639,315,13,0
4316,-0.7145019400799719,316,13,0
4317,0.2765428337841686,317,13,0
4318,0.7471348798502612,318,13,0
4319,0.6802944908233921,319,13,0
4320,0.2791497233484017,320,13,0
4321,-0.4013932121015633,321,13,0
4322,-2.2281062707913613,322,13,0
4323,-0.3981492290663677,323,13,0
4324,-1.8157470117744656,324,13,0
4325,0.5676842311098274,325,13,0
4326,2.17221784276522,326,13,0
4327,2.1994765618288734,327,13,0
4328,0.8750796574939876,328,13,0
4329,1.0373456079083845,329,13,0
4330,-0.0879715569724297,330,13,0
4331,-0.2976766913077913,331,13,0
4332,-1.585500100111097,332,13,0
4333,1.604462164882326,333,13,0
4334,0.0925904022408996,334,13,0
4335,1.3184156201652308,335,13,0
4336,2.1156098607871137,336,13,0
4337,-0.8805936086451557,337,13,0
4338,-1.9878435554320384,338,13,0
4339,1.0985831112634383,339,13,0
4340,0.151955287267314,340,13,0
4341,-0.1249500299573536,341,13,0
4342,-0.8274970871345908,342,13,0
4343,-1.753056992861671,343,13,0
4344,1.0346682381502146,344,13,0
4345,0.85044464922123,345,13,0
4346,0.0995749095157898,346,13,0
4347,0.9818068378040576,347,13,0
4348,-1.2943209042634705,348,13,0
4349,-1.1447956636715075,349,13,0
4350,-0.2104442210775912,350,13,0
4351,0.7098463542226849,351,13,0
4352,0.1812172266968161,352,13,0
4353,2.611720593161332,353,13,0
4354,1.3491903489114638,354,13,0
4355,1.236623553440368,355,13,0
4356,-1.0404451439723883,356,13,0
4357,-0.9549159289956696,357,13,0
4358,2.684438076696394,358,13,0
4359,1.2381792334176602,359,13,0
4360,-0.9076673737223452,360,13,0
4361,-0.232878821756254,361,13,0
4362,2.147150441573228,362,13,0
4363,0.8760242949746672,363,13,0
